Time Interval,Date,Buoy,Latitude,Longitude,Row,Col,Pixel_Value
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-9,37.666817,-0.809683,1756,485,
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-11,37.6518,-0.728883,1925,1169,
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-12,37.68735,-0.783783,1525,704,
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-2,37.760617,-0.8078,700,501,0.835645
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-3,37.761783,-0.78355,687,706,0.8386494
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-8,37.694517,-0.8104,1444,479,0.9042822
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-12,37.68735,-0.783783,1525,704,0.5653642
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-2,37.760617,-0.8078,700,501,0.81337774
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-2,37.760617,-0.8078,700,501,0.9105441
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-3,37.761783,-0.78355,687,706,0.8682025
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-4,37.748233,-0.749617,839,994,0.89634424
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-6,37.710417,-0.778383,1265,750,0.7216321
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-10,37.659833,-0.781967,1834,720,0.8316625
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-12,37.68735,-0.783783,1525,704,0.90493387
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-4,37.748233,-0.749617,839,994,0.9086246
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-2,37.760617,-0.8078,700,501,0.7560667
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-3,37.761783,-0.78355,687,706,0.8607625
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-4,37.748233,-0.749617,839,994,0.69073105
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-6,37.710417,-0.778383,1265,750,0.8699478
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-10,37.659833,-0.781967,1834,720,0.82276523
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-8,37.694517,-0.8104,1444,479,0.8261034
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-1,37.8118,-0.784483,123,698,
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-2,37.760617,-0.8078,700,501,
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-3,37.761783,-0.78355,687,706,0.8013612
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-4,37.748233,-0.749617,839,994,0.61239266
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-5,37.74045,-0.727117,927,1184,0.89727926
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-6,37.710417,-0.778383,1265,750,0.7504502
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-7,37.718,-0.839783,1179,230,0.84009993
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-8,37.694517,-0.8104,1444,479,0.8321261
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-10,37.659833,-0.781967,1834,720,0.86888045
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-12,37.68735,-0.783783,1525,704,0.85384166
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-1,37.8118,-0.784483,123,698,
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-2,37.760617,-0.8078,700,501,
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-3,37.761783,-0.78355,687,706,0.84769136
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-4,37.748233,-0.749617,839,994,0.8360373
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-5,37.74045,-0.727117,927,1184,0.8371034
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-6,37.710417,-0.778383,1265,750,0.8315266
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-7,37.718,-0.839783,1179,230,
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-8,37.694517,-0.8104,1444,479,0.8371034
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-9,37.666817,-0.809683,1756,485,0.85384727
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-10,37.659833,-0.781967,1834,720,0.8391666
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-11,37.6518,-0.728883,1925,1169,0.8353486
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-12,37.68735,-0.783783,1525,704,0.8496285
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-4,37.748233,-0.749617,839,994,0.75086874
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-6,37.710417,-0.778383,1265,750,0.8139488
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-8,37.694517,-0.8104,1444,479,0.8617523
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-9,37.666817,-0.809683,1756,485,0.8568651
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-12,37.68735,-0.783783,1525,704,0.7542265
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-1,37.8118,-0.784483,123,698,
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-1,37.8118,-0.784483,123,698,0.8281411
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-2,37.760617,-0.8078,700,501,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-3,37.761783,-0.78355,687,706,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-4,37.748233,-0.749617,839,994,0.80405164
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-5,37.74045,-0.727117,927,1184,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-6,37.710417,-0.778383,1265,750,0.88880295
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-7,37.718,-0.839783,1179,230,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-8,37.694517,-0.8104,1444,479,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-9,37.666817,-0.809683,1756,485,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-10,37.659833,-0.781967,1834,720,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-12,37.68735,-0.783783,1525,704,
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-9,37.666817,-0.809683,1756,485,
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-12,37.68735,-0.783783,1525,704,0.8781152
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-2,37.760617,-0.8078,700,501,0.7391072
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-3,37.761783,-0.78355,687,706,0.77721167
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-4,37.748233,-0.749617,839,994,0.8221932
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-5,37.74045,-0.727117,927,1184,0.8411931
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-6,37.710417,-0.778383,1265,750,0.8069329
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-8,37.694517,-0.8104,1444,479,0.84873754
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-9,37.666817,-0.809683,1756,485,0.74440837
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-12,37.68735,-0.783783,1525,704,0.5960971
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-3,37.761783,-0.78355,687,706,0.7286555
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-1,37.8118,-0.784483,123,698,0.78181785
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-2,37.760617,-0.8078,700,501,0.7647681
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-3,37.761783,-0.78355,687,706,0.77057546
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-4,37.748233,-0.749617,839,994,0.7713737
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-5,37.74045,-0.727117,927,1184,0.7041384
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-6,37.710417,-0.778383,1265,750,0.7723562
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-7,37.718,-0.839783,1179,230,0.81124055
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-8,37.694517,-0.8104,1444,479,0.6469103
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-10,37.659833,-0.781967,1834,720,0.44199064
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-11,37.6518,-0.728883,1925,1169,0.5438913
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-12,37.68735,-0.783783,1525,704,0.7822101
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-1,37.8118,-0.784483,123,698,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-2,37.760617,-0.8078,700,501,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-3,37.761783,-0.78355,687,706,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-4,37.748233,-0.749617,839,994,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-7,37.718,-0.839783,1179,230,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-9,37.666817,-0.809683,1756,485,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-10,37.659833,-0.781967,1834,720,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-11,37.6518,-0.728883,1925,1169,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-12,37.68735,-0.783783,1525,704,
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-1,37.8118,-0.784483,123,698,
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-2,37.760617,-0.8078,700,501,0.704241
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-3,37.761783,-0.78355,687,706,0.8152032
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-4,37.748233,-0.749617,839,994,0.76098996
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-6,37.710417,-0.778383,1265,750,0.7138237
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-7,37.718,-0.839783,1179,230,0.8026934
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-8,37.694517,-0.8104,1444,479,0.7707835
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-9,37.666817,-0.809683,1756,485,0.7329306
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-10,37.659833,-0.781967,1834,720,0.5748703
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-12,37.68735,-0.783783,1525,704,0.6152432
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-1,37.8118,-0.784483,123,698,0.5498866
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-2,37.760617,-0.8078,700,501,0.59228724
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-3,37.761783,-0.78355,687,706,0.37936985
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-4,37.748233,-0.749617,839,994,0.5420369
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-5,37.74045,-0.727117,927,1184,0.6556659
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-6,37.710417,-0.778383,1265,750,0.6338457
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-10,37.659833,-0.781967,1834,720,0.91432375
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-11,37.6518,-0.728883,1925,1169,0.6813917
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-12,37.68735,-0.783783,1525,704,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-1,37.8118,-0.784483,123,698,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-2,37.760617,-0.8078,700,501,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-3,37.761783,-0.78355,687,706,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-4,37.748233,-0.749617,839,994,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-5,37.74045,-0.727117,927,1184,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-6,37.710417,-0.778383,1265,750,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-7,37.718,-0.839783,1179,230,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-8,37.694517,-0.8104,1444,479,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-9,37.666817,-0.809683,1756,485,0.91432375
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-10,37.659833,-0.781967,1834,720,0.81686544
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-11,37.6518,-0.728883,1925,1169,0.91432375
